"","ID","TIME","TEMP","RH","PREC","WD","WS","FUELTYPE","LAT","LONG","TZ_LOC","MON","DAY","HR","YR","PERCENT_CURED","MINUTE","DATE","TIMESTAMP","TIMEZONE","SOLRAD","SUNRISE","SUNSET","SUNLIGHT_HOURS"
"90","FLNRO-WMB 394 ROCK CREEK",2024-09-13 17:00:00,21.6,20,0,267,10.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,17,2024,100,0,2024-09-13,2024-09-13 17:00:00,-8,0.199740327590808,5.46526423787686,18.2690329678721,12.8037687299953
"91","FLNRO-WMB 394 ROCK CREEK",2024-09-13 18:00:00,17.5,23,0,279,7.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,18,2024,100,0,2024-09-13,2024-09-13 18:00:00,-8,0.0311463974778819,5.46526423787686,18.2690329678721,12.8037687299953
"92","FLNRO-WMB 394 ROCK CREEK",2024-09-13 19:00:00,17.4,28,0,260,2.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,19,2024,100,0,2024-09-13,2024-09-13 19:00:00,-8,6.07765022349106e-17,5.46526423787686,18.2690329678721,12.8037687299953
"93","FLNRO-WMB 394 ROCK CREEK",2024-09-13 20:00:00,17.3,39,0,224,3.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,20,2024,100,0,2024-09-13,2024-09-13 20:00:00,-8,6.07765022349106e-17,5.46526423787686,18.2690329678721,12.8037687299953
"94","FLNRO-WMB 394 ROCK CREEK",2024-09-13 21:00:00,15.4,41,0,129,6.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,21,2024,100,0,2024-09-13,2024-09-13 21:00:00,-8,6.07765022349106e-17,5.46526423787686,18.2690329678721,12.8037687299953
"95","FLNRO-WMB 394 ROCK CREEK",2024-09-13 22:00:00,14.7,43,0,349,4.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,22,2024,100,0,2024-09-13,2024-09-13 22:00:00,-8,6.07765022349106e-17,5.46526423787686,18.2690329678721,12.8037687299953
"96","FLNRO-WMB 394 ROCK CREEK",2024-09-13 23:00:00,13.95,68,0,207,3.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,13,23,2024,100,0,2024-09-13,2024-09-13 23:00:00,-8,6.07765022349106e-17,5.46526423787686,18.2690329678721,12.8037687299953
"97","FLNRO-WMB 394 ROCK CREEK",2024-09-14,13.2,72,0,244,5.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,0,2024,100,0,2024-09-14,2024-09-14,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"98","FLNRO-WMB 394 ROCK CREEK",2024-09-14 01:00:00,12.5,77,0,237,7.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,1,2024,100,0,2024-09-14,2024-09-14 01:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"99","FLNRO-WMB 394 ROCK CREEK",2024-09-14 02:00:00,12.4,93,0.2,197,2.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,2,2024,100,0,2024-09-14,2024-09-14 02:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"100","FLNRO-WMB 394 ROCK CREEK",2024-09-14 03:00:00,12.3,100,0.2,320,3.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,3,2024,100,0,2024-09-14,2024-09-14 03:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"101","FLNRO-WMB 394 ROCK CREEK",2024-09-14 04:00:00,12.2,100,1,337,3.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,4,2024,100,0,2024-09-14,2024-09-14 04:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"102","FLNRO-WMB 394 ROCK CREEK",2024-09-14 05:00:00,11.8,100,1,206,1.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,5,2024,100,0,2024-09-14,2024-09-14 05:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"103","FLNRO-WMB 394 ROCK CREEK",2024-09-14 06:00:00,12.4,100,0.6,195,1.75,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,6,2024,100,0,2024-09-14,2024-09-14 06:00:00,-8,0.045712834845182,5.48869454519452,18.2331148495771,12.7444203043825
"104","FLNRO-WMB 394 ROCK CREEK",2024-09-14 07:00:00,15.5,100,0.2,184,1.8,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,7,2024,100,0,2024-09-14,2024-09-14 07:00:00,-8,0.151276390065349,5.48869454519452,18.2331148495771,12.7444203043825
"105","FLNRO-WMB 394 ROCK CREEK",2024-09-14 08:00:00,17.1,93,0.1,144.5,2.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,8,2024,100,0,2024-09-14,2024-09-14 08:00:00,-8,0.248628463911298,5.48869454519452,18.2331148495771,12.7444203043825
"106","FLNRO-WMB 394 ROCK CREEK",2024-09-14 09:00:00,18.4,86,0,105,3.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,9,2024,100,0,2024-09-14,2024-09-14 09:00:00,-8,0.331134673432336,5.48869454519452,18.2331148495771,12.7444203043825
"107","FLNRO-WMB 394 ROCK CREEK",2024-09-14 10:00:00,20,76,0,104,6.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,10,2024,100,0,2024-09-14,2024-09-14 10:00:00,-8,0.393172356797563,5.48869454519452,18.2331148495771,12.7444203043825
"108","FLNRO-WMB 394 ROCK CREEK",2024-09-14 11:00:00,21.5,56,0,49,7.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,11,2024,100,0,2024-09-14,2024-09-14 11:00:00,-8,0.430513748407757,5.48869454519452,18.2331148495771,12.7444203043825
"109","FLNRO-WMB 394 ROCK CREEK",2024-09-14 12:00:00,20.6,47,0,134,7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,12,2024,100,0,2024-09-14,2024-09-14 12:00:00,-8,0.440614094134251,5.48869454519452,18.2331148495771,12.7444203043825
"110","FLNRO-WMB 394 ROCK CREEK",2024-09-14 13:00:00,17.6,43,0,129,6.8,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,13,2024,100,0,2024-09-14,2024-09-14 13:00:00,-8,0.422785072107396,5.48869454519452,18.2331148495771,12.7444203043825
"111","FLNRO-WMB 394 ROCK CREEK",2024-09-14 14:00:00,19.5,44,0,89,8.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,14,2024,100,0,2024-09-14,2024-09-14 14:00:00,-8,0.378241700714469,5.48869454519452,18.2331148495771,12.7444203043825
"112","FLNRO-WMB 394 ROCK CREEK",2024-09-14 15:00:00,20.4,70,0.6,140,6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,15,2024,100,0,2024-09-14,2024-09-14 15:00:00,-8,0.310019537104496,5.48869454519452,18.2331148495771,12.7444203043825
"113","FLNRO-WMB 394 ROCK CREEK",2024-09-14 16:00:00,19.4,51,0,97,10.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,16,2024,100,0,2024-09-14,2024-09-14 16:00:00,-8,0.222767808985042,5.48869454519452,18.2331148495771,12.7444203043825
"114","FLNRO-WMB 394 ROCK CREEK",2024-09-14 17:00:00,17.9,49,0,108,6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,17,2024,100,0,2024-09-14,2024-09-14 17:00:00,-8,0.122432577437148,5.48869454519452,18.2331148495771,12.7444203043825
"115","FLNRO-WMB 394 ROCK CREEK",2024-09-14 18:00:00,14.7,55,0,43,3.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,18,2024,100,0,2024-09-14,2024-09-14 18:00:00,-8,0.015851522678994,5.48869454519452,18.2331148495771,12.7444203043825
"116","FLNRO-WMB 394 ROCK CREEK",2024-09-14 19:00:00,12,50,0,331,8.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,19,2024,100,0,2024-09-14,2024-09-14 19:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"117","FLNRO-WMB 394 ROCK CREEK",2024-09-14 20:00:00,11.6,72,0,227,9.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,20,2024,100,0,2024-09-14,2024-09-14 20:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"118","FLNRO-WMB 394 ROCK CREEK",2024-09-14 21:00:00,11.2,100,1.4,188,8.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,21,2024,100,0,2024-09-14,2024-09-14 21:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"119","FLNRO-WMB 394 ROCK CREEK",2024-09-14 22:00:00,10.5,100,0.2,13,4.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,22,2024,100,0,2024-09-14,2024-09-14 22:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"120","FLNRO-WMB 394 ROCK CREEK",2024-09-14 23:00:00,10.25,100,0.4,198,5.8,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,14,23,2024,100,0,2024-09-14,2024-09-14 23:00:00,-8,3.83979201136685e-17,5.48869454519452,18.2331148495771,12.7444203043825
"121","FLNRO-WMB 394 ROCK CREEK",2024-09-15,10,100,0,254,2.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,0,2024,100,0,2024-09-15,2024-09-15,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"122","FLNRO-WMB 394 ROCK CREEK",2024-09-15 01:00:00,8.3,100,0,254,2.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,1,2024,100,0,2024-09-15,2024-09-15 01:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"123","FLNRO-WMB 394 ROCK CREEK",2024-09-15 02:00:00,7.7,100,0,290,2.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,2,2024,100,0,2024-09-15,2024-09-15 02:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"124","FLNRO-WMB 394 ROCK CREEK",2024-09-15 03:00:00,7.4,100,0,290,2.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,3,2024,100,0,2024-09-15,2024-09-15 03:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"125","FLNRO-WMB 394 ROCK CREEK",2024-09-15 04:00:00,7.7,100,0,308,2.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,4,2024,100,0,2024-09-15,2024-09-15 04:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"126","FLNRO-WMB 394 ROCK CREEK",2024-09-15 05:00:00,8.6,100,0,122,2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,5,2024,100,0,2024-09-15,2024-09-15 05:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"127","FLNRO-WMB 394 ROCK CREEK",2024-09-15 06:00:00,9.3,100,0.2,280,3.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,6,2024,100,0,2024-09-15,2024-09-15 06:00:00,-8,0.0534118162616176,5.51214221267575,18.197143514594,12.6850013019182
"128","FLNRO-WMB 394 ROCK CREEK",2024-09-15 07:00:00,9.8,100,0,244,5.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,7,2024,100,0,2024-09-15,2024-09-15 07:00:00,-8,0.183854516427502,5.51214221267575,18.197143514594,12.6850013019182
"129","FLNRO-WMB 394 ROCK CREEK",2024-09-15 08:00:00,10.8,95,0,212,6.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,8,2024,100,0,2024-09-15,2024-09-15 08:00:00,-8,0.304093518468466,5.51214221267575,18.197143514594,12.6850013019182
"130","FLNRO-WMB 394 ROCK CREEK",2024-09-15 09:00:00,13.8,89,0,244,7.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,9,2024,100,0,2024-09-15,2024-09-15 09:00:00,-8,0.405934733099766,5.51214221267575,18.197143514594,12.6850013019182
"131","FLNRO-WMB 394 ROCK CREEK",2024-09-15 10:00:00,17,78,0,122.5,6.45,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,10,2024,100,0,2024-09-15,2024-09-15 10:00:00,-8,0.482437849844842,5.51214221267575,18.197143514594,12.6850013019182
"132","FLNRO-WMB 394 ROCK CREEK",2024-09-15 11:00:00,19.2,67,0,1,5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,11,2024,100,0,2024-09-15,2024-09-15 11:00:00,-8,0.528389307724895,5.51214221267575,18.197143514594,12.6850013019182
"133","FLNRO-WMB 394 ROCK CREEK",2024-09-15 12:00:00,22.1,53,0,136,4.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,12,2024,100,0,2024-09-15,2024-09-15 12:00:00,-8,0.540657590823775,5.51214221267575,18.197143514594,12.6850013019182
"134","FLNRO-WMB 394 ROCK CREEK",2024-09-15 13:00:00,23.4,48,0,86,6.8,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,13,2024,100,0,2024-09-15,2024-09-15 13:00:00,-8,0.518406635922589,5.51214221267575,18.197143514594,12.6850013019182
"135","FLNRO-WMB 394 ROCK CREEK",2024-09-15 14:00:00,23,41,0,153.5,7.95,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,14,2024,100,0,2024-09-15,2024-09-15 14:00:00,-8,0.463152808826412,5.51214221267575,18.197143514594,12.6850013019182
"136","FLNRO-WMB 394 ROCK CREEK",2024-09-15 15:00:00,23.5,34,0,221,9.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,15,2024,100,0,2024-09-15,2024-09-15 15:00:00,-8,0.378661566540582,5.51214221267575,18.197143514594,12.6850013019182
"137","FLNRO-WMB 394 ROCK CREEK",2024-09-15 16:00:00,23.3,32,0,204,8.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,16,2024,100,0,2024-09-15,2024-09-15 16:00:00,-8,0.270690847598497,5.51214221267575,18.197143514594,12.6850013019182
"138","FLNRO-WMB 394 ROCK CREEK",2024-09-15 17:00:00,20.6,30,0,187,7.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,17,2024,100,0,2024-09-15,2024-09-15 17:00:00,-8,0.146598678066012,5.51214221267575,18.197143514594,12.6850013019182
"139","FLNRO-WMB 394 ROCK CREEK",2024-09-15 18:00:00,19,30,0,91,7.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,18,2024,100,0,2024-09-15,2024-09-15 18:00:00,-8,0.0148417342247587,5.51214221267575,18.197143514594,12.6850013019182
"140","FLNRO-WMB 394 ROCK CREEK",2024-09-15 19:00:00,17.7,37,0,318,7.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,19,2024,100,0,2024-09-15,2024-09-15 19:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"141","FLNRO-WMB 394 ROCK CREEK",2024-09-15 20:00:00,15.1,40,0,296,13.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,20,2024,100,0,2024-09-15,2024-09-15 20:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"142","FLNRO-WMB 394 ROCK CREEK",2024-09-15 21:00:00,14.9,44,0,272,13,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,21,2024,100,0,2024-09-15,2024-09-15 21:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"143","FLNRO-WMB 394 ROCK CREEK",2024-09-15 22:00:00,12.8,48,0,236,10.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,22,2024,100,0,2024-09-15,2024-09-15 22:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"144","FLNRO-WMB 394 ROCK CREEK",2024-09-15 23:00:00,11.6,47,0,233,13,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,15,23,2024,100,0,2024-09-15,2024-09-15 23:00:00,-8,4.74411250197954e-17,5.51214221267575,18.197143514594,12.6850013019182
"145","FLNRO-WMB 394 ROCK CREEK",2024-09-16,10.4,57,0,346,5.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,0,2024,100,0,2024-09-16,2024-09-16,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"146","FLNRO-WMB 394 ROCK CREEK",2024-09-16 01:00:00,7.4,66,0,56,4.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,1,2024,100,0,2024-09-16,2024-09-16 01:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"147","FLNRO-WMB 394 ROCK CREEK",2024-09-16 02:00:00,7.7,69,0,332,4.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,2,2024,100,0,2024-09-16,2024-09-16 02:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"148","FLNRO-WMB 394 ROCK CREEK",2024-09-16 03:00:00,6.3,82,0,290,5.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,3,2024,100,0,2024-09-16,2024-09-16 03:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"149","FLNRO-WMB 394 ROCK CREEK",2024-09-16 04:00:00,4.6,80,0,329,5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,4,2024,100,0,2024-09-16,2024-09-16 04:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"150","FLNRO-WMB 394 ROCK CREEK",2024-09-16 05:00:00,3.3,84,0,336,5.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,5,2024,100,0,2024-09-16,2024-09-16 05:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"151","FLNRO-WMB 394 ROCK CREEK",2024-09-16 06:00:00,7.6,93,0,301,4.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,6,2024,100,0,2024-09-16,2024-09-16 06:00:00,-8,0.0638592505734971,5.53561133823503,18.1611284021428,12.6255170639078
"152","FLNRO-WMB 394 ROCK CREEK",2024-09-16 07:00:00,11.3,100,0,166,1.8,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,7,2024,100,0,2024-09-16,2024-09-16 07:00:00,-8,0.229367853278998,5.53561133823503,18.1611284021428,12.6255170639078
"153","FLNRO-WMB 394 ROCK CREEK",2024-09-16 08:00:00,13.6,79,0,324,4.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,8,2024,100,0,2024-09-16,2024-09-16 08:00:00,-8,0.38185735985397,5.53561133823503,18.1611284021428,12.6255170639078
"154","FLNRO-WMB 394 ROCK CREEK",2024-09-16 09:00:00,18,63,0,282,5.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,9,2024,100,0,2024-09-16,2024-09-16 09:00:00,-8,0.510935862426154,5.53561133823503,18.1611284021428,12.6255170639078
"155","FLNRO-WMB 394 ROCK CREEK",2024-09-16 10:00:00,21.7,53,0,302,7.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,10,2024,100,0,2024-09-16,2024-09-16 10:00:00,-8,0.607806874357567,5.53561133823503,18.1611284021428,12.6255170639078
"156","FLNRO-WMB 394 ROCK CREEK",2024-09-16 11:00:00,24,42,0,298,8.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,11,2024,100,0,2024-09-16,2024-09-16 11:00:00,-8,0.665868796271999,5.53561133823503,18.1611284021428,12.6255170639078
"157","FLNRO-WMB 394 ROCK CREEK",2024-09-16 12:00:00,25.9,28,0,244,10.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,12,2024,100,0,2024-09-16,2024-09-16 12:00:00,-8,0.681164804142844,5.53561133823503,18.1611284021428,12.6255170639078
"158","FLNRO-WMB 394 ROCK CREEK",2024-09-16 13:00:00,27.3,25,0,290,10.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,13,2024,100,0,2024-09-16,2024-09-16 13:00:00,-8,0.652652500311553,5.53561133823503,18.1611284021428,12.6255170639078
"159","FLNRO-WMB 394 ROCK CREEK",2024-09-16 14:00:00,27.4,22,0,289,8.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,14,2024,100,0,2024-09-16,2024-09-16 14:00:00,-8,0.582274951165417,5.53561133823503,18.1611284021428,12.6255170639078
"160","FLNRO-WMB 394 ROCK CREEK",2024-09-16 15:00:00,26.5,18,0,313,10.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,15,2024,100,0,2024-09-16,2024-09-16 15:00:00,-8,0.474828270374348,5.53561133823503,18.1611284021428,12.6255170639078
"161","FLNRO-WMB 394 ROCK CREEK",2024-09-16 16:00:00,24.2,17,0,330,9.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,16,2024,100,0,2024-09-16,2024-09-16 16:00:00,-8,0.337634771670221,5.53561133823503,18.1611284021428,12.6255170639078
"162","FLNRO-WMB 394 ROCK CREEK",2024-09-16 17:00:00,21.9,18,0,315,11.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,17,2024,100,0,2024-09-16,2024-09-16 17:00:00,-8,0.180043965266746,5.53561133823503,18.1611284021428,12.6255170639078
"163","FLNRO-WMB 394 ROCK CREEK",2024-09-16 18:00:00,19.3,16,0,298,22.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,18,2024,100,0,2024-09-16,2024-09-16 18:00:00,-8,0.012795404189198,5.53561133823503,18.1611284021428,12.6255170639078
"164","FLNRO-WMB 394 ROCK CREEK",2024-09-16 19:00:00,15.7,20,0,296,17.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,19,2024,100,0,2024-09-16,2024-09-16 19:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"165","FLNRO-WMB 394 ROCK CREEK",2024-09-16 20:00:00,14.2,28,0,241,7.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,20,2024,100,0,2024-09-16,2024-09-16 20:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"166","FLNRO-WMB 394 ROCK CREEK",2024-09-16 21:00:00,13,41,0,244,7.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,21,2024,100,0,2024-09-16,2024-09-16 21:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"167","FLNRO-WMB 394 ROCK CREEK",2024-09-16 22:00:00,9.5,47,0,265,6.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,22,2024,100,0,2024-09-16,2024-09-16 22:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"168","FLNRO-WMB 394 ROCK CREEK",2024-09-16 23:00:00,9.5,47,0,265,6.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,16,23,2024,100,0,2024-09-16,2024-09-16 23:00:00,-8,6.01890886610684e-17,5.53561133823503,18.1611284021428,12.6255170639078
"169","FLNRO-WMB 394 ROCK CREEK",2024-09-17,7.6,69,0,298,4.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,0,2024,100,0,2024-09-17,2024-09-17,-8,6.13599966561968e-17,5.55910612075264,18.125078937741,12.5659728169883
"170","FLNRO-WMB 394 ROCK CREEK",2024-09-17 01:00:00,6.35,69,0,309,5.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,1,2024,100,0,2024-09-17,2024-09-17 01:00:00,-8,6.13599966561968e-17,5.55910612075264,18.125078937741,12.5659728169883
"171","FLNRO-WMB 394 ROCK CREEK",2024-09-17 02:00:00,5.1,82,0,124,2.6,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,2,2024,100,0,2024-09-17,2024-09-17 02:00:00,-8,6.13599966561968e-17,5.55910612075264,18.125078937741,12.5659728169883
"172","FLNRO-WMB 394 ROCK CREEK",2024-09-17 03:00:00,4.5,88,0,143.5,2.95,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,3,2024,100,0,2024-09-17,2024-09-17 03:00:00,-8,6.13599966561968e-17,5.55910612075264,18.125078937741,12.5659728169883
"173","FLNRO-WMB 394 ROCK CREEK",2024-09-17 04:00:00,3.6,94,0,163,3.3,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,4,2024,100,0,2024-09-17,2024-09-17 04:00:00,-8,6.13599966561968e-17,5.55910612075264,18.125078937741,12.5659728169883
"174","FLNRO-WMB 394 ROCK CREEK",2024-09-17 05:00:00,3.3,96,0,231,3.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,5,2024,100,0,2024-09-17,2024-09-17 05:00:00,-8,6.13599966561968e-17,5.55910612075264,18.125078937741,12.5659728169883
"175","FLNRO-WMB 394 ROCK CREEK",2024-09-17 06:00:00,7.1,100,0,175,1.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,6,2024,100,0,2024-09-17,2024-09-17 06:00:00,-8,0.061106649741622,5.55910612075264,18.125078937741,12.5659728169883
"176","FLNRO-WMB 394 ROCK CREEK",2024-09-17 07:00:00,12.1,100,0,274,2.1,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,7,2024,100,0,2024-09-17,2024-09-17 07:00:00,-8,0.229841814252337,5.55910612075264,18.125078937741,12.5659728169883
"177","FLNRO-WMB 394 ROCK CREEK",2024-09-17 08:00:00,14.5,87,0,300,6.4,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,8,2024,100,0,2024-09-17,2024-09-17 08:00:00,-8,0.385230156108753,5.55910612075264,18.125078937741,12.5659728169883
"178","FLNRO-WMB 394 ROCK CREEK",2024-09-17 09:00:00,17.3,67,0,191,3.5,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,9,2024,100,0,2024-09-17,2024-09-17 09:00:00,-8,0.516682216604731,5.55910612075264,18.125078937741,12.5659728169883
"179","FLNRO-WMB 394 ROCK CREEK",2024-09-17 10:00:00,20.8,57,0,308,4.8,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,10,2024,100,0,2024-09-17,2024-09-17 10:00:00,-8,0.615239755052271,5.55910612075264,18.125078937741,12.5659728169883
"180","FLNRO-WMB 394 ROCK CREEK",2024-09-17 11:00:00,24.3,48,0,304,5.2,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,11,2024,100,0,2024-09-17,2024-09-17 11:00:00,-8,0.674186238080208,5.55910612075264,18.125078937741,12.5659728169883
"181","FLNRO-WMB 394 ROCK CREEK",2024-09-17 12:00:00,26.1,40,0,289,4.7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,12,2024,100,0,2024-09-17,2024-09-17 12:00:00,-8,0.689504560283855,5.55910612075264,18.125078937741,12.5659728169883
"182","FLNRO-WMB 394 ROCK CREEK",2024-09-17 13:00:00,27.8,32,0,88,6.9,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,13,2024,100,0,2024-09-17,2024-09-17 13:00:00,-8,0.660150803319759,5.55910612075264,18.125078937741,12.5659728169883
"183","FLNRO-WMB 394 ROCK CREEK",2024-09-17 14:00:00,27.9,28,0,110,7,"O-1b",49.054,-118.98133,"America/Los_Angeles",9,17,14,2024,100,0,2024-09-17,2024-09-17 14:00:00,-8,0.588125377215645,5.55910612075264,18.125078937741,12.5659728169883
